text,label
Giá ổn so với chất lượng thì ổn thôi,neutral
"bàn phím cơ đóng gói sơ sài, gia công chưa tốt; đóng gói ẩu. 🤬 nope",negative
"vỏ máy kém , hiệu năng ổn , nhìn chung tạm ổn 😐",neutral
"sản phẩm máy ảnh tốt, chất âm ổn; hỗ trợ tốt.",positive
"đóng gói được , pin tốt , còn lại không nổi bật",neutral
"So với Oppo thì phụ kiện tốt , nhìn chung không nổi bật",neutral
"So với Dell thì âm thanh ổn , nhìn chung không nổi bật",neutral
Trải nghiệm mức trung bình ; bàn phím chưa ổn ; màu sắc khá,neutral
"sạc dự phòng giao chậm, giao hàng chưa tốt; giao chậm. 💥 not worth",negative
"may tinh bang on, do ben chua tot; phan hoi cham.",negative
"san pham dong ho thong minh hai long, chat am on; dong goi can than.",positive
"thiết kế tốt , pin tạm , còn lại bình thường",neutral
"ban phim co qua tuyet voi, dong goi noi bat, giao nhanh; se mua lai.",very_positive
"Asus máy in giao chậm, gia công chưa tốt; hỗ trợ kém.",negative
"Giao hàng đúng hẹn , đóng gói ổn , chất lượng không nổi bật",neutral
"sạc dự phòng giá cao, bảo hành chưa tốt; giao chậm.",negative
"máy lọc không khí quá xịn, kết nối nổi bật, hỗ trợ quá xịn; sẽ mua lại. 💖",very_positive
"So với Asus khác thì giao hàng bình thường , tổng thể khá ổn",neutral
"Dùng vài ngày thì thiết kế tốt , còn lại tạm ổn",neutral
"màn hình đáng từng đồng, pin nổi bật, hỗ trợ tốt; mình cực kỳ ưng.",very_positive
"màn hình tốt , pin tốt , còn lại ổn thôi",neutral
"điện thoại đóng gói sơ sài, bảo hành chưa tốt; hỗ trợ kém.",negative
"san pham chuot khong day on ap, thiet ke on; dung lich.",positive
"sản phẩm loa bluetooth không nên mua, hiệu năng cực kém; phản hồi chậm, rất bực mình. , giao hàng tạm",very_negative
"vỏ máy khá , hiệu năng tạm , nhìn chung tạm ổn 😐",neutral
"sản phẩm robot hút bụi hỏng ngay lần đầu, thiết kế cực kém; giao chậm, muốn hoàn tiền ngay.",very_negative
"đồng hồ thông minh gia công kém, giao hàng chưa tốt; giao chậm.",negative
"thiết kế tốt , pin khá , còn lại được",neutral
"Sony loa bluetooth khó kết nối, gia công chưa tốt; phản hồi chậm. , pin kém",negative
"Chất lượng phụ kiện kém , 😐",neutral
"sản phẩm bàn phím cơ ổn áp, gia công ổn; hỗ trợ tốt.",positive
"sản phẩm loa bluetooth nên mua, giao hàng ổn; đúng lịch.",positive
"máy in không chê vào đâu được, chất âm nổi bật, đúng lịch; sẽ mua lại. 😍 stable",very_positive
"So với Realme khác thì giao hàng được , tổng thể bình thường",neutral
wifi khá ; pin không nổi bật ; âm thanh khá,neutral
"Dùng 1 tháng thì wifi ổn , còn lại mức trung bình",neutral
"So với Vivo khác thì âm thanh bình thường , tổng thể ổn thôi",neutral
"laptop quá tuyệt vời, pin nổi bật, đúng lịch; sẽ giới thiệu cho bạn bè.",very_positive
"So với Samsung thì giao hàng được , nhìn chung bình thường",neutral
"robot hút bụi cực kỳ hài lòng, dịch vụ nổi bật, đúng lịch; rất đáng tiền. , phụ kiện ổn",very_positive
"san pham laptop tot, bao hanh on; phan hoi nhiet tinh.",positive
"sản phẩm máy lọc không khí rất thất vọng, độ bền cực rất thất vọng; phản hồi chậm, muốn hoàn tiền ngay. 😞",very_negative
"điện thoại gia công kém, đóng gói chưa tốt; đóng gói ẩu.",negative
"sạc dự phòng tuyệt hảo, độ ổn định nổi bật, đóng gói cẩn thận; sẽ mua lại.",very_positive
"Xiaomi sản phẩm sạc dự phòng kinh khủng, đóng gói cực kém; phản hồi chậm, trải nghiệm :neg_emoji: hại. , giao hàng kém",very_negative
Trải nghiệm ổn thôi ; pin được ; màu sắc chưa ổn,neutral
"chuột không dây cực kỳ hài lòng, màn hình nổi bật, hỗ trợ tốt; sẽ giới thiệu cho bạn bè.",very_positive
"So với MSI thì vỏ máy ổn , nhìn chung bình thường",neutral
"Sử dụng 1 tuần thấy thiết kế kém , còn lại bình thường",neutral
"máy in khó kết nối, chất âm chưa tốt; hỗ trợ kém.",negative
"sản phẩm đồng hồ thông minh tốt, kết nối ổn; đóng gói cẩn thận.",positive
"So với Vivo khác thì bàn phím không tốt , tổng thể được",neutral
"So với Asus thì đóng gói không tốt , nhìn chung được",neutral
"So với Apple thì màn hình không tốt , nhìn chung tạm ổn",neutral
"pin không tốt , hiệu năng tốt , nhìn chung mức trung bình 🤔",neutral
"thiết kế được , pin kém , còn lại mức trung bình",neutral
"may anh cuc ky hai long, ket noi noi bat, dong goi can than; se mua lai.",very_positive
"tai nghe tuyệt hảo, hiệu năng nổi bật, hỗ trợ tốt; rất đáng tiền.",very_positive
"sản phẩm điện thoại rất ổn, hiệu năng ổn; đúng lịch.",positive
"tai nghe nóng, độ bền chưa tốt; hỗ trợ kém.",negative
"sản phẩm bàn phím cơ hài lòng, thiết kế ok; hỗ trợ ok.",positive
"Dùng văn phòng thì được , touchpad khá",neutral
"Chất lượng pin không tốt , 🤔",neutral
"Dùng nửa tháng thì màn hình kém , còn lại tạm ổn",neutral
"san pham man hinh khong nen mua, cam giac su dung cuc kem; dong goi au, muon hoan tien ngay.",very_negative
"tai nghe tuyệt hảo, độ ổn định nổi bật, hỗ trợ tốt; rất đáng tiền.",very_positive
"robot hút bụi cực kỳ hài lòng, thiết kế nổi bật, đúng lịch; sẽ mua lại.",very_positive
"tai nghe xuất sắc, hiệu năng nổi bật, giao nhanh; mình cực kỳ ưng.",very_positive
"Dùng vài ngày thì wifi ổn , còn lại mức trung bình",neutral
"sac du phong khong nhu ky vong, chat am chua tot; giao cham.",negative
pin không tốt ; pin không tốt ; âm thanh không tốt,neutral
"sản phẩm laptop tốt, độ ổn định ổn; đóng gói cẩn thận.",positive
"Dùng vài ngày thì màn hình không nổi bật , còn lại không nổi bật",neutral
"sản phẩm tivi thảm họa, độ bền cực kém; phản hồi chậm, muốn hoàn tiền ngay.",very_negative
"màn hình khó kết nối, gia công chưa tốt; giao chậm.",negative
"Sử dụng 1 tuần thấy camera không tốt , còn lại bình thường",neutral
"pin khá , hiệu năng bình thường , nhìn chung tạm ổn 🙂",neutral
"sản phẩm robot hút bụi ổn áp, pin ổn; đúng lịch.",positive
"sản phẩm máy in rất tệ, nhiệt độ cực kém; hỗ trợ kém, hỏng ngay khi mở hộp.",very_negative
"loa bluetooth giao chậm, độ ổn định chưa tốt; phản hồi chậm.",negative
"tivi gia công kém, kết nối chưa tốt; đóng gói ẩu.",negative
"Dell robot hút bụi giá cao, hiệu năng chưa tốt; giao chậm. , thiết kế chưa ổn",negative
"sản phẩm sạc dự phòng kinh khủng, kết nối cực kém; hỗ trợ kém, hỏng ngay khi mở hộp.",very_negative
"sản phẩm máy lọc không khí hỏng ngay lần đầu, chất âm cực kém; hỗ trợ kém, trải nghiệm :neg_emoji: hại.",very_negative
"tai nghe đóng gói sơ sài, nhiệt độ chưa tốt; đóng gói ẩu.",negative
"san pham may loc khong khi hai long, man hinh on; phan hoi nhiet tinh.",positive
"máy in hơi thất vọng, màn hình chưa tốt; đóng gói ẩu.",negative
"HP sản phẩm điện thoại mượt mà, nhiệt độ ổn; đúng lịch.",positive
"san pham man hinh :neg_emoji: hai, chat am cuc kem; phan hoi cham, trai nghiem :neg_emoji: hai.",very_negative
"Mua về dùng vài ngày , mọi thứ được",neutral
"So với Sony thì vỏ máy tạm , nhìn chung tạm ổn",neutral
"tai nghe không chê vào đâu được, chất âm nổi bật, hỗ trợ tốt; rất đáng tiền.",very_positive
"Dell điện thoại xuất sắc, hiệu năng nổi bật, giao nhanh; sẽ giới thiệu cho bạn bè. , thiết kế không tốt",very_positive
"dong ho thong minh qua tuyet voi, bao hanh noi bat, phan hoi nhiet tinh; rat dang tien.",very_positive
"chuột không dây ồn, đóng gói chưa tốt; giao chậm.",negative
"điện thoại đỉnh của chóp, đóng gói nổi bật, giao nhanh; sẽ mua lại. , pin ổn",very_positive
"Sử dụng nửa tháng thấy chất liệu ổn , còn lại bình thường",neutral
"loa bluetooth vuot xa mong doi, chat am noi bat, dong goi can than; se gioi thieu cho ban be.",very_positive
"Dùng 1 tuần thì thiết kế không nổi bật , còn lại tạm ổn",neutral
"sản phẩm màn hình cực kỳ thất vọng, độ bền cực kém; hỗ trợ kém, hỏng ngay khi mở hộp.",very_negative
"sản phẩm laptop không nên mua, độ bền cực kém; phản hồi chậm, rất bực mình.",very_negative
"máy tính bảng khó kết nối, giao hàng chưa tốt; phản hồi chậm.",negative
"Apple sản phẩm điện thoại rất tệ, thiết kế cực kém; giao chậm, rất bực mình.",very_negative
"Dell sản phẩm laptop không nên mua, hiệu năng cực kém; giao chậm, hỏng ngay khi mở hộp.",very_negative
"Dùng 1 tháng thì chất liệu tạm , còn lại tạm ổn",neutral
"loa bluetooth quá tuyệt vời, dịch vụ nổi bật, đóng gói cẩn thận; rất đáng tiền.",very_positive
"chuột không dây giá cao, màn hình chưa tốt; phản hồi chậm.",negative
"sản phẩm máy tính bảng đáng tiền, pin ổn; hỗ trợ tốt.",positive
"loa bluetooth không như kỳ vọng, bảo hành chưa tốt; giao chậm. nope",negative
"sản phẩm loa quá okee, dùng khá ok.",positive
"dong ho thong minh xuat sac, man hinh noi bat, phan hoi nhiet tinh; se gioi thieu cho ban be.",very_positive
"san pham dong ho thong minh :neg_emoji: hai, pin cuc kem; ho tro kem, rat buc minh.",very_negative
"đồng hồ thông minh không chê vào đâu được, kết nối nổi bật, hỗ trợ tốt; mình cực kỳ ưng.",very_positive
"camera kém , hiệu năng tốt , nhìn chung tạm ổn 🤔",neutral
"sản phẩm tai nghe :neg_emoji: hại, cảm giác sử dụng cực kém; giao chậm, hỏng ngay khi mở hộp.",very_negative
"máy in hơi thất vọng, độ bền chưa tốt; đóng gói ẩu. 😠 nope",negative
"laptop pin tụt nhanh, màn hình chưa tốt; hỗ trợ kém. , chất liệu tốt",negative
"san pham loa bluetooth nen mua, nhiet do on; dong goi can than.",positive
"loa bluetooth pin tụt nhanh, thiết kế chưa tốt; giao chậm.",negative
"sản phẩm robot hút bụi :neg_emoji: hại, pin cực kém; hỗ trợ kém, muốn hoàn tiền ngay.",very_negative
"Sử dụng nửa tháng thấy phụ kiện được , còn lại bình thường",neutral
"sản phẩm máy lọc không khí yêu cầu hoàn tiền, giao hàng cực kém; hỗ trợ kém, rất bực mình.",very_negative
"máy in đóng gói sơ sài, màn hình chưa tốt; phản hồi chậm.",negative
"MSI sản phẩm màn hình đáng tiền, thiết kế ổn; giao nhanh.",positive
"So với Apple thì thiết kế ổn , nhìn chung mức trung bình",neutral
"máy in giá cao, đóng gói chưa tốt; phản hồi chậm.",negative
"san pham laptop rat on, dong goi on; phan hoi nhiet tinh.",positive
"điện thoại ồn, nhiệt độ chưa tốt; đóng gói ẩu.",negative
"robot hút bụi đóng gói sơ sài, màn hình chưa tốt; giao chậm.",negative
"Giao hàng bình thường , đóng gói không tốt , chất lượng bình thường",neutral
"máy lọc không khí giá cao, cảm giác sử dụng chưa tốt; phản hồi chậm.",negative
"máy ảnh tuyệt hảo, đóng gói nổi bật, phản hồi nhiệt tình; mình cực kỳ ưng.",very_positive
"sản phẩm chuột không dây lừa đảo, màn hình cực kỳ kém; giao chậm, trải nghiệm :neg_emoji: hại. bad",very_negative
"sản phẩm máy in không nên mua, màn hình cực kém; giao chậm, hỏng ngay khi mở hộp. , camera tốt",very_negative
"sản phẩm điện thoại cực kỳ thảm họa, chất âm cực thảm họa; giao chậm, muốn hoàn tiền ngay.",very_negative
"So với Lenovo khác thì wifi không tốt , tổng thể tạm ổn",neutral
"sản phẩm tivi rất ổn, độ ổn định ổn; đóng gói cẩn thận.",positive
"HP bàn phím cơ giá cao, thiết kế chưa tốt; giao chậm.",negative
"Apple máy tính bảng xuất sắc, bảo hành nổi bật, hỗ trợ tốt; sẽ mua lại. , giao hàng được",very_positive
"sản phẩm loa bluetooth rất tệ, kết nối cực kém; phản hồi chậm, muốn hoàn tiền ngay.",very_negative
Trải nghiệm khá ổn ; vỏ máy tạm ; màu sắc không nổi bật,neutral
"Dùng 2 tuần thì touchpad không nổi bật , còn lại được",neutral
"So với HP thì pin được , nhìn chung bình thường",neutral
"So với HP thì giao hàng tạm , nhìn chung bình thường",neutral
"sản phẩm máy in kinh khủng, màn hình cực rất thất vọng; hỗ trợ rất thất vọng, trải nghiệm :neg_emoji: hại. 👎 lag",very_negative
"máy ảnh không chê vào đâu được, thiết kế nổi bật, phản hồi nhiệt tình; sẽ mua lại.",very_positive
"loa bluetooth gia cong kem, man hinh chua tot; ho tro kem.",negative
"san pham may tinh bang tot, cam giac su dung on; dong goi can than.",positive
"san pham tivi tham hoa, chat am cuc kem; phan hoi cham, rat buc minh.",very_negative
"sản phẩm tai nghe hỏng ngay lần đầu, pin cực kém; đóng gói ẩu, rất bực mình.",very_negative
"dien thoai kho ket noi, nhiet do chua tot; phan hoi cham.",negative
"máy tính bảng xuất sắc, kết nối nổi bật, giao nhanh; rất đáng tiền.",very_positive
"sản phẩm máy lọc không khí lừa đảo, thiết kế cực kém; phản hồi chậm, hỏng ngay khi mở hộp.",very_negative
"Apple tivi cực kỳ hài lòng, pin nổi bật, đóng gói cẩn thận; sẽ mua lại.",very_positive
"So với Sony khác thì chất liệu tạm , tổng thể không nổi bật",neutral
"Giao hàng khá nhanh , đóng gói tốt , trải nghiệm 🤔",neutral
"san pham may loc khong khi muot ma, do ben on; ho tro tot.",positive
"sản phẩm điện thoại đáng tiền, độ ổn định ổn; phản hồi nhiệt tình.",positive
"robot hút bụi đóng gói sơ sài, kết nối chưa tốt; giao chậm.",negative
"robot hút bụi quá tuyệt vời, dịch vụ nổi bật, phản hồi nhiệt tình; mình cực kỳ ưng.",very_positive
"sản phẩm máy tính bảng xứng đáng, màn hình xứng đáng; đúng lịch. 🙂",positive
"So với Oppo thì vỏ máy chưa ổn , nhìn chung được",neutral
"sản phẩm màn hình không nên mua, kết nối cực kém; phản hồi chậm, trải nghiệm :neg_emoji: hại.",very_negative
"chuột không dây pin tụt nhanh, pin chưa tốt; đóng gói ẩu.",negative
"sản phẩm loa bluetooth thảm họa, dịch vụ cực rất thất vọng; đóng gói ẩu, hỏng ngay khi mở hộp. not worth",very_negative
"may loc khong khi xuat sac, do on dinh noi bat, phan hoi nhiet tinh; minh cuc ky ung.",very_positive
"robot hut bui on, dich vu chua tot; phan hoi cham.",negative
"So với HP thì vỏ máy chưa ổn , nhìn chung mức trung bình",neutral
"So với Oppo khác thì pin ổn , tổng thể ổn thôi",neutral
"âm thanh chưa ổn , pin ổn , còn lại được",neutral
"sản phẩm robot hút bụi không nên mua, đóng gói cực kém; hỗ trợ kém, trải nghiệm :neg_emoji: hại.",very_negative
"So với Apple khác thì thiết kế không tốt , tổng thể mức trung bình",neutral
Trải nghiệm tạm ổn ; giao hàng không nổi bật ; màu sắc được,neutral
"sản phẩm máy ảnh :neg_emoji: hại, màn hình cực kinh khủng; giao chậm, hỏng ngay khi mở hộp.",very_negative
"máy lọc không khí đáng từng đồng, thiết kế nổi bật, đóng gói cẩn thận; sẽ giới thiệu cho bạn bè.",very_positive
"Dùng 1 tháng thì touchpad kém , còn lại khá ổn",neutral
"tai nghe ồn, pin chưa tốt; đóng gói ẩu.",negative
"bàn phím cơ gia công kém, kết nối chưa tốt; hỗ trợ kém.",negative
"sản phẩm điện thoại cực kỳ thất vọng, chất âm cực kém; giao chậm, muốn hoàn tiền ngay.",very_negative
pin kém ; pin tạm ; âm thanh không nổi bật,neutral
"Sử dụng vài tuần thấy đóng gói tốt , còn lại bình thường",neutral
"sạc dự phòng nóng, gia công chưa tốt; giao chậm.",negative
"sản phẩm máy ảnh hài lòng, đóng gói ổn; phản hồi nhiệt tình.",positive
"chuot khong day qua tuyet voi, pin noi bat, dong goi can than; minh cuc ky ung.",very_positive
"So với Asus thì màn hình tốt , nhìn chung tạm ổn",neutral
"sản phẩm chuột không dây nên mua, pin ổn; đóng gói cẩn thận.",positive
"điện thoại đóng gói sơ sài, bảo hành chưa tốt; đóng gói ẩu. not worth",negative
"loa bluetooth giá cao, bảo hành chưa tốt; hỗ trợ kém. , phụ kiện kém",negative
"tai nghe vuot xa mong doi, hieu nang noi bat, dung lich; rat dang tien.",very_positive
"robot hút bụi đóng gói sơ sài, hiệu năng chưa tốt; hỗ trợ kém.",negative
"máy tính bảng đáng từng đồng, độ ổn định nổi bật, giao nhanh; sẽ giới thiệu cho bạn bè.",very_positive
"sản phẩm bàn phím cơ ổn áp, dịch vụ ổn; giao nhanh.",positive
"phụ kiện không tốt , hiệu năng không nổi bật , nhìn chung được 😐",neutral
"san pham tai nghe lua dao, nhiet do cuc kem; giao cham, hong ngay khi mo hop.",very_negative
"Dùng 1 tuần thì chất liệu tốt , còn lại tạm ổn",neutral
"sản phẩm tai nghe đáng tiền, màn hình đáng tiền; phản hồi nhiệt tình.",positive
"chất liệu kém , pin kém , còn lại không nổi bật",neutral
"sản phẩm laptop không nên mua, chất âm cực kém; đóng gói ẩu, trải nghiệm :neg_emoji: hại.",very_negative
"tivi đáng từng đồng, độ bền nổi bật, đóng gói cẩn thận; mình cực kỳ ưng.",very_positive
"sản phẩm robot hút bụi :neg_emoji: hại, cảm giác sử dụng cực kém; đóng gói ẩu, muốn hoàn tiền ngay.",very_negative
"Giao hàng hơi chậm , đóng gói kém , chất lượng bình thường",neutral
"So với Sony khác thì màn hình được , tổng thể tạm ổn",neutral
"Giao hàng hơi chậm , đóng gói tạm , chất lượng không nổi bật",neutral
Trải nghiệm không nổi bật ; thiết kế không tốt ; màu sắc tạm,neutral
"máy tính bảng đỉnh của chóp, gia công nổi bật, phản hồi nhiệt tình; mình cực kỳ ưng.",very_positive
"sản phẩm loa bluetooth tốt, hiệu năng ổn; đóng gói cẩn thận.",positive
"Mua về dùng 1 tuần , mọi thứ ổn thôi",neutral
"sản phẩm tai nghe hài lòng, độ bền đáng tiền; giao nhanh. 😍 smooth",positive
"màn hình tạm được, giao bình thường.",neutral
"Mua với giá thấp , tạm ổn",neutral
"robot hút bụi không như kỳ vọng, độ bền chưa tốt; giao chậm.",negative
"thiết kế chưa ổn , hiệu năng khá , nhìn chung được 😐",neutral
"máy lọc không khí vượt xa mong đợi, dịch vụ nổi bật, giao nhanh; sẽ mua lại.",very_positive
"tivi giá cao, chất âm chưa tốt; hỗ trợ kém chất lượng. not worth",negative
"tivi hơi thất vọng, hiệu năng chưa tốt; phản hồi chậm.",negative
"Apple máy in bình thường, giao bình thường. , vỏ máy ổn",neutral
"chuột không dây đóng gói sơ sài, cảm giác sử dụng chưa tốt; giao chậm.",negative
"So với Lenovo khác thì chất liệu tạm , tổng thể bình thường",neutral
"So với Asus thì đóng gói được , nhìn chung ổn thôi",neutral
"Xiaomi sản phẩm tai nghe hỏng ngay lần đầu, thiết kế cực kém; giao chậm, trải nghiệm :neg_emoji: hại.",very_negative
"So với Samsung thì chất liệu khá , nhìn chung không nổi bật",neutral
"So với HP thì pin kém , nhìn chung không nổi bật",neutral
"So với Sony thì camera ổn , nhìn chung bình thường",neutral
"sản phẩm sạc dự phòng cực kỳ thất vọng, nhiệt độ cực kém; đóng gói ẩu, hỏng ngay khi mở hộp.",very_negative
"giao hàng không nổi bật , hiệu năng không tốt , nhìn chung tạm ổn 😐",neutral
"touchpad kém , hiệu năng tạm , nhìn chung tạm ổn 😐",neutral
"Dùng văn phòng thì bình thường , wifi ổn",neutral
"sản phẩm bàn phím cơ lừa đảo, cảm giác sử dụng cực kém; đóng gói ẩu, hỏng ngay khi mở hộp.",very_negative
"robot hút bụi không chê vào đâu được, chất âm nổi bật, giao nhanh; rất đáng tiền.",very_positive
"máy in xuất sắc, giao hàng nổi bật, đúng lịch; sẽ giới thiệu cho bạn bè.",very_positive
"đồng hồ thông minh tuyệt vời của chóp, hiệu năng nổi bật, hỗ trợ tuyệt vời; sẽ giới thiệu cho bạn bè. 😍 nice",very_positive
"sản phẩm chuột không dây tốt, cảm giác sử dụng ổn; đúng lịch.",positive
"Xiaomi sản phẩm máy ảnh hài lòng, bảo hành ổn; đóng gói cẩn thận. , đóng gói kém",positive
"sản phẩm màn hình kinh khủng, đóng gói cực kỳ kém; đóng gói ẩu, hỏng ngay khi mở hộp.",very_negative
"ban phim co giao cham, cam giac su dung chua tot; giao cham.",negative
"may loc khong khi xuat sac, nhiet do noi bat, dong goi can than; rat dang tien.",very_positive
"sản phẩm máy lọc không khí rất ổn, nhiệt độ ổn; đóng gói cẩn thận.",positive
"sản phẩm màn hình ổn áp, pin ổn; hỗ trợ tốt.",positive
"So với HP thì chất liệu ổn , nhìn chung không nổi bật",neutral
"Dùng văn phòng thì được , chất liệu chưa ổn",neutral
"Dell tivi pin tụt nhanh, bảo hành chưa tốt; phản hồi chậm. , giao hàng chưa ổn",negative
"sản phẩm máy ảnh rất ổn, nhiệt độ ổn; hỗ trợ tốt.",positive
"màn hình giá cao, pin chưa tốt; giao chậm.",negative
"sản phẩm điện thoại :neg_emoji: hại, giao hàng cực thảm họa; giao chậm, trải nghiệm :neg_emoji: hại.",very_negative
"Giao hàng đúng hẹn , đóng gói tạm , chất lượng ổn thôi",neutral
"sản phẩm sạc dự phòng rất ổn, độ ổn định ổn; giao nhanh.",positive
"sản phẩm chuột không dây kinh khủng, độ ổn định cực kém; giao chậm, hỏng ngay khi mở hộp.",very_negative
"sản phẩm laptop nên mua, cảm giác sử dụng ổn; giao nhanh.",positive
"sản phẩm bàn phím cơ nên mua, đóng gói ổn; đúng lịch.",positive
"sản phẩm robot hút bụi yêu cầu hoàn tiền, dịch vụ cực kém; hỗ trợ kém, muốn hoàn tiền ngay.",very_negative
"máy ảnh nóng, dịch vụ chưa tốt; giao chậm. , camera khá",negative
"chất liệu ổn , pin được , còn lại không nổi bật",neutral
"Oppo máy lọc không khí đáng từng đồng, độ bền nổi bật, giao nhanh; sẽ giới thiệu cho bạn bè.",very_positive
"san pham man hinh rat te, chat am cuc kem; phan hoi cham, muon hoan tien ngay.",very_negative
"tai nghe đáng từng đồng, nhiệt độ nổi bật, giao nhanh; sẽ giới thiệu cho bạn bè.",very_positive
"san pham laptop muot ma, nhiet do on; dung lich.",positive
"sản phẩm tivi yêu cầu hoàn tiền, màn hình cực kém; phản hồi chậm, hỏng ngay khi mở hộp.",very_negative
"Sử dụng 1 tuần thấy camera chưa ổn , còn lại bình thường",neutral
"camera chưa ổn , hiệu năng khá , nhìn chung bình thường 🤔",neutral
"máy lọc không khí tuyệt hảo, màn hình nổi bật, đóng gói cẩn thận; mình cực kỳ ưng.",very_positive
"Sony tai nghe giao chậm, giao hàng chưa tốt; giao chậm. , đóng gói tạm",negative
Trải nghiệm ổn thôi ; thiết kế kém ; màu sắc không tốt,neutral
"So với Oppo thì camera chưa ổn , nhìn chung tạm ổn",neutral
"Xiaomi máy in cực kỳ hài lòng, độ ổn định nổi bật, đóng gói cẩn thận; rất đáng tiền.",very_positive
"tivi cuc ky hai long, chat am noi bat, dong goi can than; minh cuc ky ung.",very_positive
"loa bluetooth đóng gói sơ sài, kết nối chưa tốt; hỗ trợ kém.",negative
"san pham tai nghe cuc ky that vong, dong goi cuc kem; ho tro kem, muon hoan tien ngay.",very_negative
"chất liệu được , pin kém , còn lại bình thường",neutral
"sản phẩm sạc dự phòng hài lòng, hiệu năng ổn; đóng gói cẩn thận.",positive
"vỏ máy khá , pin tốt , còn lại bình thường",neutral
"Apple máy ảnh không chê vào đâu được, kết nối nổi bật, đúng lịch; sẽ mua lại.",very_positive
"Dùng nửa tháng thì chất liệu tốt , còn lại không nổi bật",neutral
"sản phẩm sạc dự phòng hài lòng, chất âm ổn; đúng lịch.",positive
"sản phẩm máy in tốt, đóng gói ổn; phản hồi nhiệt tình.",positive
"thiết kế được , hiệu năng kém , nhìn chung khá ổn 😐",neutral
"sản phẩm máy lọc không khí rất tệ, độ ổn định cực kém; giao chậm, muốn hoàn tiền ngay. , âm thanh ổn",very_negative
"So với Lenovo thì thiết kế được , nhìn chung được",neutral
"sạc dự phòng pin tụt nhanh, pin chưa tốt; đóng gói ẩu.",negative
"máy in quá tuyệt vời, kết nối nổi bật, giao nhanh; sẽ mua lại.",very_positive
"đồng hồ thông minh cực kỳ hài lòng, gia công nổi bật, đóng gói cẩn thận; sẽ mua lại.",very_positive
"máy lọc không khí đáng từng đồng, dịch vụ nổi bật, hỗ trợ tốt; mình cực kỳ ưng.",very_positive
"sản phẩm loa bluetooth thảm họa, kết nối cực kém; đóng gói ẩu, muốn hoàn tiền ngay.",very_negative
"So với Oppo thì phụ kiện chưa ổn , nhìn chung ổn thôi",neutral
"sản phẩm chuột không dây hài lòng, đóng gói xứng đáng; hỗ trợ xứng đáng. 😊",positive
Trải nghiệm mức trung bình ; phụ kiện bình thường ; màu sắc tạm,neutral
"phụ kiện tốt , pin tạm , còn lại được",neutral
"máy tính bảng không như kỳ vọng, màn hình chưa tốt; đóng gói ẩu.",negative
"HP máy lọc không khí đóng gói sơ sài, chất âm chưa tốt; giao chậm. , phụ kiện ổn",negative
"So với Asus khác thì màn hình được , tổng thể không nổi bật",neutral
"So với Samsung khác thì wifi không nổi bật , tổng thể bình thường",neutral
"chuot khong day kho ket noi, do ben chua tot; phan hoi cham.",negative
"sản phẩm robot hút bụi cực kỳ thất vọng, pin cực kém; phản hồi chậm, rất bực mình.",very_negative
"sản phẩm loa bluetooth nên mua, nhiệt độ ổn; đóng gói cẩn thận.",positive
"sản phẩm tivi kinh khủng, thiết kế cực kém; đóng gói ẩu, rất bực mình.",very_negative
"sản phẩm máy in nên mua, đóng gói ổn; phản hồi nhiệt tình.",positive
"Mua về dùng vài tuần , mọi thứ được",neutral
"camera tốt , pin được , còn lại được",neutral
"loa bluetooth đáng từng đồng, gia công nổi bật, đúng lịch; rất đáng tiền.",very_positive
"loa bluetooth giá cao, màn hình chưa tốt; đóng gói ẩu.",negative
"san pham dien thoai rat te, chat am cuc kem; giao cham, hong ngay khi mo hop.",very_negative
"sản phẩm máy in kinh khủng, cảm giác sử dụng cực thảm họa; hỗ trợ thảm họa, rất bực mình. 🤬",very_negative
"So với Oppo thì chất liệu khá , nhìn chung mức trung bình",neutral
"máy lọc không khí vượt xa mong đợi, bảo hành nổi bật, đúng lịch; rất đáng tiền. , màn hình khá",very_positive
"Chất lượng đóng gói được , 😐",neutral
"đồng hồ thông minh cực kỳ hài lòng, thiết kế nổi bật, giao nhanh; sẽ mua lại.",very_positive
"sạc dự phòng hơi thất vọng, chất âm chưa tốt; phản hồi chậm.",negative
"robot hut bui hoi that vong, do on dinh chua tot; phan hoi cham.",negative
"may in dinh cua chop, pin noi bat, giao nhanh; rat dang tien.",very_positive
"sản phẩm chuột không dây mượt mà, dịch vụ ổn; đóng gói cẩn thận. good",positive
"máy tính bảng quá tuyệt vời, thiết kế nổi bật, giao nhanh; sẽ giới thiệu cho bạn bè.",very_positive
"Dùng vài ngày thì giao hàng không nổi bật , còn lại mức trung bình",neutral
"loa bluetooth giao chậm, chất âm chưa tốt; đóng gói ẩu.",negative
"máy lọc không khí không chê vào đâu được, chất âm nổi bật, đúng lịch; sẽ giới thiệu cho bạn bè.",very_positive
"sản phẩm tivi rất tệ, hiệu năng cực kém; phản hồi chậm, hỏng ngay khi mở hộp.",very_negative
"chuột không dây tuyệt hảo, độ ổn định nổi bật, đóng gói cẩn thận; rất đáng tiền.",very_positive
"So với Dell thì pin kém , nhìn chung được",neutral
"robot hút bụi ồn, nhiệt độ chưa tốt; hỗ trợ kém.",negative
"So với Xiaomi khác thì phụ kiện tốt , tổng thể được",neutral
"máy ảnh đóng gói sơ sài, nhiệt độ chưa tốt; hỗ trợ kém.",negative
"So với MSI thì giao hàng được , nhìn chung mức trung bình",neutral
